id,target,smile
CHEMBL161349,2.301029995663981,Oc1ccnc(SCc2nc(O)c3cc(CN(CC#C)c4ccc(cc4)C(=O)NCc5cccc(c5)[N+](=O)[O-])ccc3n2)n1
CHEMBL387265,3.7634279935629364,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(CC4)S(=O)(=O)C
CHEMBL1084762,6.180011119057717,OC(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3
CHEMBL2164684,5.729974285699555,Fc1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
CHEMBL2023482,3.6232492903979003,CCc1onc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC)c1
CHEMBL2031173,5.469969209499959,OC(=O)[C@H](Cc1ccc(OCCc2cccc(NC3CCCC3)n2)cc1)NC(=O)c4c(Cl)cccc4Cl
CHEMBL2086663,3.2304489213782737,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(C)(C)C1
CHEMBL304087,3.1139433523068365,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4
CHEMBL455427,4.519827993775719,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2
CHEMBL256994,2.301029995663981,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12
CHEMBL325639,3.662757831681574,CC(C)n1c2ccccc2c3c(F)c(NC(=O)N4CCOCC4)c(F)cc13
CHEMBL180685,4.340444114840118,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(Br)cc4
CHEMBL2031221,5.630020851113409,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C
CHEMBL2178372,5.0499928569201415,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)C34CCC(CC(=O)O)(CC3)CC4
CHEMBL1778359,5.279894980011638,COCC(C)(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
CHEMBL1209431,5.279894980011638,Nc1nccc(\C=C\c2ccccc2)n1
CHEMBL1835906,4.198657086954422,CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1
CHEMBL2178947,5.749968083509402,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC(=O)O)CC4)c2
CHEMBL507142,3.9912260756924947,CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C4CC4)n3C(C)C)cc1
CHEMBL1940273,4.029383777685209,CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2)cn1
CHEMBL2163584,5.150142161848558,Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
CHEMBL2036596,3.301029995663981,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(Oc5ccccc5)c4)nn3
CHEMBL404405,4.139879086401236,OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
CHEMBL1331821,3.380211241711606,COc1ccc2Nc3ccccc3Sc2c1
CHEMBL2137932,5.830010935936117,CC(O)(C(=O)c1ccccc1)c2ccccc2
CHEMBL256117,4.419955748489757,Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCCCC4)s3
CHEMBL1809193,4.161368002234974,COc1cc(ccc1Nc2ncc(F)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C
CHEMBL223360,2.7781512503836434,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3cccc4[nH]nc(N)c34)c1
CHEMBL2178954,5.569958818096594,Cc1ncc(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3
CHEMBL476578,3.9395192526186182,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F
CHEMBL1630123,3.7323937598229686,CN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1
CHEMBL2031225,5.3400473176613925,COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5
CHEMBL2178950,6.090011024007147,Cc1ncc(nc1c2ccc(cc2)[C@@H]3CC[C@H](CC3)C(=O)O)C(=O)N
CHEMBL806,4.949877704036874,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-]
CHEMBL126048,5.909983694939844,Oc1c2ncc3ccccc3c2nn1c4ccccc4
CHEMBL1449836,3.716003343634799,C(Sc1nnc(c2occc2)c(n1)c3occc3)c4ccccc4
CHEMBL396743,5.589949601325707,Cc1cc(C)c(C(=O)N[C@@H](CNC(=O)CO[C@@H]2C[C@@H](CNc3ccccn3)N(C2)C(=O)OCc4ccccc4)C(=O)O)c(C)c1
CHEMBL1940309,4.959994838328416,CS(=O)(=O)N1CCC(CC1)NC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2
CHEMBL1630130,4.220108088040055,O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26
CHEMBL2030964,5.519959180752068,CNc1cccc(CCCc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)s2)n1
CHEMBL218714,3.176091259055681,CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)sc3[nH]2
CHEMBL2164687,5.109915863023793,Clc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
CHEMBL2325995,6.149988456491475,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCCN4CCOCC4)c5ccc(Cl)cc5
CHEMBL1762530,5.290034611362517,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
CHEMBL2158534,5.610021024664145,CC1(CC1)c2nc(ncc2C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4)N6CCOCC6
CHEMBL470916,4.770115294787101,Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3
CHEMBL114427,4.049218022670181,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc2ccccc2)C(=O)NO
CHEMBL2031234,5.400019635065158,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccnc5)ccc4C
CHEMBL2030815,5.549983611159688,OC(=O)[C@H](Cc1ccc(OCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl
CHEMBL1762531,3.491361693834272,CN(c1ccc(Cl)c(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
CHEMBL1214827,4.9698816437465,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O
CHEMBL2153190,5.240049772112647,CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@H](CC(=O)O)C3
CHEMBL256115,5.830010935936117,CCCNCc1cnc(s1)c2ccc(cc2)C(=O)Nc3ccccc3N
CHEMBL2163349,5.959994838328416,CS(=O)(=O)c1ccc2c3CN(CCc3[nH]c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N
CHEMBL377300,3.1139433523068365,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
CHEMBL2023496,4.178976947293169,COc1ccc2c(Oc3cnc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1
CHEMBL1721498,5.279894980011638,Clc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)C3CC3
CHEMBL212731,5.369957607346053,CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
CHEMBL572284,6.180011119057717,COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
CHEMBL497854,4.640481436970422,Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1
CHEMBL2164681,4.8698182079793275,CC(C)(C)[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N
CHEMBL1503091,3.0791812460476247,CCOc1ccc(NCC(=O)c2ccc(C)cc2)cc1
CHEMBL1964629,4.450249108319361,Nc1nc(Cl)nc(NCc2ccccc2)n1
CHEMBL2036575,3.397940008672037,[O-][S+]1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2
CHEMBL257198,4.4996870826184034,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N(C)C
CHEMBL1951032,4.170261715394957,COc1c(Nc2ccc(nc2C)S(=O)(=O)C)ncnc1OC3CCN(CC3)C(=O)OC(C)C
CHEMBL1085086,4.178976947293169,OC(=O)CCCS(=O)(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3
CHEMBL1809061,4.170261715394957,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5
CHEMBL455428,4.850033257689768,CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1F
CHEMBL208048,2.9999999999999996,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(=O)N
CHEMBL1405389,4.690196080028513,COc1ccc2OC(=O)C(=Cc2c1)C(=O)C
CHEMBL562743,6.130011949671904,CC(=O)Nc1nc2CCCNC(=O)c2s1
CHEMBL1536248,5.599992177584098,CC(C)(C)C(O)C(Cc1ccccc1Cl)n2cncn2
CHEMBL2086670,3.5314789170422545,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C
CHEMBL483321,3.0413926851582245,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
CHEMBL2031227,4.510545010206612,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccc(cc5)C#N)ccc4C
CHEMBL1824381,4.770115294787101,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OC4CCCC4)c1
CHEMBL496942,3.4771212547196617,CN1C(=O)N(Cc2ccc(cc2)C(=O)O)C(=O)c3cc(ccc13)C#CCc4ccccc4
CHEMBL1201295,4.910090545594068,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C
CHEMBL413742,3.812913356642855,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C
CHEMBL1922094,4.599883072073688,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1
CHEMBL1940107,3.8195439355418683,COc1cc2ncnc(Oc3cnn(CC(=O)Nc4ccc(cn4)N(C)C)c3)c2cc1OC
CHEMBL484738,4.559906625036112,Cc1ncc(c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2)n1C
CHEMBL222102,3.8512583487190746,O=C1C=C(OC(=C1)c2cccc3Sc4ccccc4Sc23)N5CCOCC5
CHEMBL1796285,5.409933123331293,Cc1ccc(Oc2ccc(cc2)C(=O)NCCO)cc1
CHEMBL484555,4.729974285699555,COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C4CCCC4)cc1
CHEMBL572881,4.650307523131937,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc4ccncc4)ccc12
CHEMBL108922,3.3424226808222057,CCO\N=C\c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)cc1
CHEMBL1785015,4.989894563718773,CC(C)n1nc(c2ccc(C)cc2)c3c(N)ncnc13
CHEMBL186531,2.602059991327962,Cc1ccc(NC(=O)c2cc(F)cc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccccn5)cc4
CHEMBL565079,4.800029359244133,Cc1cccc(C[C@H](NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
CHEMBL2325705,3.255272505103306,CS(=O)(=O)C1(CCOCC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5
CHEMBL1778368,6.070000903802344,COC[C@H](C)Oc1cc(Oc2cccc(Cl)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
CHEMBL2036755,4.780317312140151,Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CCc4ccccc4)C3)CC2)cc1Cl
CHEMBL113142,4.720159303405956,Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4
CHEMBL395707,2.477121254719662,CSCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3
CHEMBL1886726,6.080012847107927,CC1CN(C(=O)c2ccccc2)c3ccccc3NC1=O
CHEMBL73303,3.812913356642855,NS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1
CHEMBL325226,3.9190780923760737,CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13
CHEMBL1835903,5.539953841656396,CCOC(=O)c1ccc(OCCC2CN(C2)c3ccc(C)nn3)cc1
CHEMBL2010838,5.419955748489758,CN(C1CCN(Cc2ccc(cn2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4
CHEMBL1374274,5.610021024664145,Clc1ccc(cc1C(=O)Nc2ccccc2)n3cnnc3
CHEMBL496995,5.0398105541483496,Clc1ccc(\C=C\2/SC(=O)NC2=O)cc1
CHEMBL1555870,3.681241237375587,NC(=O)c1sc(cc1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccsc3
CHEMBL2086691,3.681241237375587,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C5CC5
CHEMBL397192,2.0,OC1CCN(CC1)C(=O)CN2C(=O)C(Cc3ccccc23)NC(=O)c4cc5cc(Cl)sc5[nH]4
CHEMBL1173655,4.9698816437465,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4
CHEMBL258282,4.419955748489757,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
CHEMBL205816,3.9590413923210934,CC(C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
CHEMBL2178579,5.660011221289331,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3
CHEMBL2010831,5.560026248912892,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C
CHEMBL443571,4.489958479424835,COc1ccc(cc1)c2cc(N)c(s2)C(=O)N
CHEMBL1549615,3.0791812460476247,COc1cc2cc(nc(C)c2cc1OC)c3ccc(O)cc3O
CHEMBL489514,3.9590413923210934,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1
CHEMBL1916084,5.690018780788695,Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NC4CCCCC4
CHEMBL2010844,3.9084850188786495,CN([C@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4
CHEMBL1451129,4.139879086401236,CC1=CC(=O)Oc2cc3NCCCc3cc12
CHEMBL144188,5.999999999999999,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](OCc1cccc2cccnc12)C(=O)NO)C(C)(C)C
CHEMBL454648,4.209515014542631,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F
CHEMBL2023484,3.869231719730976,CCc1c[nH]nc1NC(=O)Cc2ccc(Oc3ccnc4cc(OC)ccc34)cc2OC
CHEMBL1669159,3.602059991327962,CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5
CHEMBL461914,2.7781512503836434,NC(=O)Nc1sc(cc1C(=O)Nc2ccccc2)c3ccccc3
CHEMBL357815,3.176091259055681,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn4ccnn4
CHEMBL2036733,3.681241237375587,Cc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
CHEMBL601719,5.409933123331293,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl
CHEMBL198497,5.839980557678342,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
CHEMBL1778356,5.810030786405839,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
CHEMBL1762550,4.599883072073688,CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C
CHEMBL2364611,5.260071387985074,Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N
CHEMBL209410,5.519959180752068,Cc1csc(NC(=O)c2ccccc2)n1
CHEMBL2086661,3.518513939877887,C[C@@H]1CN(CCN1C(=O)OC(C)(C)C)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2
CHEMBL2059005,4.9698816437465,CCCSc1nc2ccc(NC(=O)CCNC(=O)N)cc2s1
CHEMBL841,3.7481880270062002,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
CHEMBL2023477,4.2405492482825995,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc4noc(C)c4C
CHEMBL1076330,5.210050849875137,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3
CHEMBL2023480,3.5440680443502752,COc1cc(Oc2ccnc3cc(F)ccc23)ccc1CC(=O)Nc4noc(C)c4C
CHEMBL430407,4.4996870826184034,C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N5CCOCC5
CHEMBL1806525,2.9542425094393248,COc1cc(ccc1Nc2ncc(C#N)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C
CHEMBL1824371,4.170261715394957,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1
CHEMBL1703805,3.9493900066449124,O=C(NCc1ccncc1)c2ccc(OCc3ccccc3)cc2
CHEMBL621,5.950023906523326,Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2
CHEMBL2036737,5.299942900022767,CC(C)(C(=O)Nc1oc(nn1)C(=O)Nc2ccc(cc2)N3CCOCC3)c4ccc(Cl)cc4
CHEMBL208487,5.739967696759509,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC[C@@H](O)C4
CHEMBL1338338,6.0600175425316,Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)N3CCOCC3
CHEMBL473,5.630020851113409,CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2
CHEMBL382565,4.8401060944567575,NC(=O)c1cc(sc1N)c2ccccc2
CHEMBL249771,5.0499928569201415,Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2CCN4CCC(CNC(=O)N5CCOCC5)CC4)C(C)(C)C(=O)N6C7CCC6CC7
CHEMBL1829174,4.710117365111816,Cc1cc(OCCCS(=O)(=O)C)cc(C)c1c2cccc(COc3ccc4[C@H](CC(=O)O)COc4c3)c2
CHEMBL370252,5.889973638403996,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(=O)O
CHEMBL178737,2.7781512503836434,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37
CHEMBL499520,5.330007700872759,Fc1cnc(NC(=O)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1
CHEMBL2088260,3.633468455579586,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)on4)n3)n[nH]2)cc(OC)c1
CHEMBL1321641,4.889861721258188,N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3
CHEMBL2036577,3.7923916894982534,CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2
CHEMBL359810,5.610021024664145,CC1=C(C(=O)N(C[C@H](N)c2ccccc2)C(=O)N1Cc3c(F)cccc3F)c4ccccc4F
CHEMBL2010852,3.9590413923210934,CN([C@@H]1CCN(Cc2nc3ccccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C
CHEMBL2086678,4.049218022670181,COc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C
CHEMBL233034,4.178976947293169,ONC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3
CHEMBL2169908,5.780029127337338,C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)noc5c4
CHEMBL382590,4.0,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC
CHEMBL2036745,5.089905111439397,OC(=O)C[C@@H]1CC[C@H](CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2
CHEMBL249772,3.278753600952829,Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2CCN4CCC(CC(=O)N5CCOCC5)CC4)C(C)(C)C(=O)N6C7CCC6CC7
CHEMBL202721,3.397940008672037,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5
CHEMBL2086650,3.505149978319906,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2
CHEMBL1775179,3.322219294733919,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3c2cnn3c4ccc(cc4F)S(=O)(=O)C
CHEMBL1809053,4.209515014542631,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCOCC5
CHEMBL787,2.9542425094393248,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3
CHEMBL38688,5.2499317566341945,N(c1ccccc1)c2ccccc2
CHEMBL2036588,3.278753600952829,Fc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
CHEMBL150826,2.0,COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC
CHEMBL425300,4.230448921378274,Cc1cnc(NC(=O)Cc2ccccc2)s1
CHEMBL1951022,4.089905111439397,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc(Nc3ccc(nc3C)S(=O)(=O)C)c2C
CHEMBL2335132,3.7923916894982534,O=C1C=C(Nc2ccccc12)c3ccc4OCOc4c3
CHEMBL412083,3.9590413923210934,CCNC(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1
CHEMBL1778370,6.140004950619449,COC[C@H](C)Oc1cc(Oc2cccc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O
CHEMBL2023898,4.008600171761917,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C
CHEMBL1513,5.950023906523326,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5
CHEMBL1940115,4.82020145948564,COc1cccc(NC(=O)Cn2cc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)c1
CHEMBL1824369,5.560026248912892,Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N)c1
CHEMBL1165588,5.130011949671903,Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3C#N
CHEMBL215634,5.3900514964589865,Oc1ccccc1NC(=O)Cc2ccccc2
CHEMBL208812,3.8325089127062357,CC(C)C(=O)Nc1ccc(cc1)c2sc3N(Cc4c(F)cccc4F)C=C(C(=O)c5ccccc5)C(=O)c3c2CN(C)Cc6ccccc6
